2.658500000000000085e+01,1.201699999999999946e+01,2.603699999999999903e+00,4.907000000000000250e-01,2.852000000000000091e-01,-1.774099999999999966e+01,1.381099999999999994e+01,5.169999999999999929e+00,6.683700000000000330e+01,2.583600000000000136e+02,1.000000000000000000e+00
8.785999999999999943e+01,2.520700000000000074e+01,2.933699999999999974e+00,2.305999999999999994e-01,1.194000000000000061e-01,-1.541800000000000068e+02,7.244899999999999807e+01,1.594599999999999973e+01,4.432400000000000340e+00,3.025899999999999750e+02,-1.000000000000000000e+00
2.110500000000000114e+02,9.136499999999999488e+01,3.540999999999999925e+00,9.120000000000000329e-02,4.929999999999999660e-02,-8.449299999999999500e+01,-1.255999999999999943e+02,-9.528300000000000125e+01,8.657599999999999341e+01,4.915299999999999869e+01,1.000000000000000000e+00
2.382400000000000162e+01,1.000900000000000034e+01,2.217499999999999805e+00,5.938999999999999835e-01,3.181999999999999829e-01,2.498199999999999932e+01,1.819800000000000040e+01,-1.078400000000000070e+01,5.719999999999999529e-01,1.621200000000000045e+02,-1.000000000000000000e+00
3.322500000000000142e+01,1.872500000000000142e+01,2.726300000000000168e+00,3.079999999999999960e-01,1.643000000000000016e-01,-1.326799999999999979e+00,-1.393200000000000038e+01,-9.653800000000000381e+00,2.425300000000000011e+01,1.048599999999999994e+02,1.000000000000000000e+00
2.556800000000000139e+01,1.399600000000000044e+01,2.598800000000000221e+00,5.062999999999999723e-01,2.782999999999999918e-01,1.455700000000000038e+01,1.263799999999999990e+01,-9.859500000000000597e+00,5.282000000000000028e+00,2.713199999999999932e+02,1.000000000000000000e+00
1.904700000000000060e+01,7.391899999999999693e+00,2.125500000000000167e+00,7.790000000000000258e-01,4.531999999999999917e-01,3.213400000000000034e+00,-8.871199999999999974e+00,3.604000000000000092e+00,3.793800000000000239e+01,2.239399999999999977e+02,-1.000000000000000000e+00
2.739900000000000091e+01,1.016200000000000081e+01,2.572900000000000187e+00,5.373999999999999888e-01,3.114999999999999991e-01,3.186799999999999855e+01,1.931299999999999883e+01,6.370700000000000252e+00,1.527200000000000024e+01,2.131800000000000068e+02,1.000000000000000000e+00
2.481500000000000128e+01,1.600700000000000145e+01,2.542199999999999793e+00,4.734999999999999765e-01,2.510999999999999899e-01,-1.390300000000000047e+01,-9.606199999999999406e+00,-1.530000000000000071e+01,6.739799999999999613e+01,8.375499999999999545e+01,1.000000000000000000e+00
1.044699999999999989e+02,2.587600000000000122e+01,3.101100000000000190e+00,2.717999999999999861e-01,1.383000000000000063e-01,-6.316799999999999926e+01,8.196500000000000341e+01,2.360600000000000165e+01,4.296000000000000263e+00,3.351000000000000227e+02,1.000000000000000000e+00
