-8.071988903918608793e-01,-7.099117140922391878e-01,-1.052161760970387494e+00,1.417975172726943400e+00,2.109495274542307897e+00,-1.680351451976146715e-01,-3.966479370604085175e-01,9.937093435207004777e-02,2.134474113042193366e+00,7.791137599006462411e-01,1.000000000000000000e+00
3.841407122946444708e-01,2.099502557318543960e+00,7.459403148537739892e-01,-8.761892958047819979e-01,-7.859194052111879714e-01,-3.092260522789516131e-01,4.967239294546451633e-01,1.717536320122784455e+00,1.202099622462750705e+00,-7.635844228872660233e-01,1.000000000000000000e+00
-3.093339505227634123e-01,-5.637408573593127858e-01,-2.490993143221582051e-01,1.983886840310683797e-01,6.379290651039906668e-02,8.083624368451143294e-01,3.577813085486984401e-01,-5.300492679030623933e-01,-1.019295134263657143e+00,-2.606899338576921243e-01,1.000000000000000000e+00
1.219730688307166133e+00,1.381106933640987577e-01,1.091162441329027954e+00,-1.250073174992381686e+00,-1.242295714746084245e+00,-1.140529964110660321e+00,-2.170744442344143543e+00,6.873564719715838933e-01,2.005628203983706559e+00,4.691873695491737273e-01,1.000000000000000000e+00
1.086648870192597899e-01,7.479217185925731703e-01,1.107160539873003335e+00,-1.152679400384902797e+00,-1.105560400216173633e+00,9.623986587942277016e-01,8.381813901762742436e-01,1.649645062189422973e+00,1.643370672795169352e+00,6.587236040179832337e-03,1.000000000000000000e+00
-3.286245539596359122e-01,-4.373249216557541508e-01,-1.636357878898696272e-01,3.044396830481009841e-01,1.170664056778967371e-01,-3.739750437296812113e-01,-8.978319244250290154e-01,-4.487284892315939744e-01,7.231923977653976765e-01,-1.227885292181219556e+00,1.000000000000000000e+00
8.471793102865929348e-02,2.602534592630137335e-03,4.922862524131138562e-01,-5.510023039209218654e-01,-5.017940763178672103e-01,4.803920470691717126e-01,2.693037796153380792e-01,1.057565051797639821e+00,7.783372496678971908e-01,-2.519246032736696672e-01,1.000000000000000000e+00
-3.470353857158503530e-01,-1.039939962851871957e+00,-1.171515996160308326e+00,1.564606911163758829e+00,1.576760282867331719e+00,7.714244739956710450e-01,3.580466350049160695e-01,1.103420216521261432e-01,4.449241423713725663e-01,1.344040715713697987e-01,1.000000000000000000e+00
-3.931053807981256809e-01,-4.237108978107554380e-01,-2.648869115695018372e-01,1.854028474167380980e-01,5.752184985183766974e-01,5.029789045519843516e-01,4.374323107052202064e-01,-5.866982234595722323e-01,-1.508946577637769459e-01,-5.142303916462753755e-01,1.000000000000000000e+00
1.945435035620884268e+00,7.262365234680393522e-01,1.034327091238590457e+00,-1.116427273169896761e+00,-1.057614250965425828e+00,-2.398694751949184134e+00,1.760155448671584466e+00,6.286952755227193101e-01,-2.694523481837373113e-01,1.182057315106444406e+00,1.000000000000000000e+00
-5.171317299250709487e-01,-6.408545781384836770e-01,-5.896904122715250773e-01,1.064056746795607605e-01,-8.892445776976073968e-02,-5.787164559463330304e-01,-4.307158540387474588e-01,6.374004046005150581e-01,-1.154789103147838336e+00,2.922010456310276949e-02,1.000000000000000000e+00
